Date,rotor_speed,generator_speed,generator_temperature,wind_speed,power_output,relative_wind_direction,supply_voltage,blade_pitch_deg,turbine_status,yaw_offset
2025-01-15 06:04:22.000+05:30,5.2,233.79,9.06,1.13,0.07,29,27.9,16.46,9,0
2025-01-15 06:04:23.000+05:30,2.27,93.28,6.4,1.13,0.06,-27,27.6,16.81,9,0
2025-01-15 06:04:24.000+05:30,2.75,142.18,8.16,4.02,0.08,-12,27.6,14.56,9,0
2025-01-15 06:04:25.000+05:30,17.58,170.98,8.31,4.09,0.08,26,27.6,14.95,9,0
2025-01-15 06:04:26.000+05:30,13.22,96.42,7.2,1.24,0.09,28,27.6,17.52,9,0
2025-01-15 06:04:27.000+05:30,13.54,166.73,6.19,2.38,0.06,3,27.6,15.52,9,0
2025-01-15 06:04:28.000+05:30,9.08,81.34,7.51,4.02,0.05,-11,27.8,17.4,9,0
2025-01-15 06:04:29.000+05:30,4.45,147.24,6.23,2.65,0.04,-6,27.6,16.12,9,0
2025-01-15 06:04:30.000+05:30,5.46,185.81,9.69,4.39,0.01,-18,27.5,16.9,9,0
2025-01-15 06:04:31.000+05:30,8.41,177.04,6.16,1.29,0.08,12,27.7,16.35,9,0
2025-01-15 06:04:32.000+05:30,10.15,232.59,7.33,4.83,0,17,27.5,17.75,9,0
2025-01-15 06:04:33.000+05:30,18.99,150.57,6.97,3.42,0.02,5,27.6,17.66,9,0
2025-01-15 06:04:34.000+05:30,6.81,147.91,8.59,2.23,0.04,-1,27.5,17.53,9,0
2025-01-15 06:04:35.000+05:30,18.68,148.59,9.36,4.66,0.04,6,27.8,15.66,9,0
2025-01-15 06:04:36.000+05:30,14.6,53.41,8.21,3.34,0.07,-18,27.6,15.18,9,0
2025-01-15 06:04:37.000+05:30,8.46,225.01,8,3.62,0.07,22,27.7,15.03,9,0
2025-01-15 06:04:38.000+05:30,14.3,205.31,7.84,3.93,0.04,4,27.7,14.56,9,0
2025-01-15 06:04:39.000+05:30,17.59,163.85,8.57,1.23,0,30,27.8,17.39,9,0
2025-01-15 06:04:40.000+05:30,2.82,51.34,6.55,3.52,0.01,-17,27.7,14.6,9,0
2025-01-15 06:04:41.000+05:30,8.34,179.75,8.67,3.47,0.05,-30,27.7,15.95,9,0
2025-01-15 06:04:42.000+05:30,8.99,53.51,8.89,3.14,0.03,14,27.8,16.01,9,0
2025-01-15 06:04:43.000+05:30,15.7,241.05,6.43,1.39,0.01,3,27.6,14.77,9,0
2025-01-15 06:04:44.000+05:30,8.03,216.94,6.32,4.84,0.05,14,27.6,14.97,9,0
2025-01-15 06:04:45.000+05:30,13.63,228.05,8.61,4.43,0.08,-6,27.7,14.37,9,0
2025-01-15 06:04:46.000+05:30,10.09,183.72,8.81,1.33,0.08,-9,27.7,16.58,9,0
2025-01-15 06:04:47.000+05:30,16.59,70.03,8.11,1.17,0.02,26,27.7,17.47,9,0
2025-01-15 06:04:48.000+05:30,6.61,244.07,8.74,2.12,0.05,-19,27.9,16.63,9,0
2025-01-15 06:04:49.000+05:30,7.35,251.91,8.35,4.01,0.07,-26,27.6,15.59,9,0
2025-01-15 06:04:50.000+05:30,42.53,622.69,30.19,9.09,3.58,17,27.6,5.37,10,0
2025-01-15 06:04:51.000+05:30,69.27,723.46,26.01,11.77,0.81,23,27.5,6.12,10,0
2025-01-15 06:04:52.000+05:30,45.13,652.87,27.15,11.72,2.36,20,27.9,8.88,10,0
2025-01-15 06:04:53.000+05:30,37.91,487.72,31.29,6.89,4.37,-25,27.8,9.25,10,0
2025-01-15 06:04:54.000+05:30,25.61,417.73,20.88,5.41,2.67,-21,27.8,10.97,10,0
2025-01-15 06:04:55.000+05:30,26.95,328.19,20.06,5.77,2.55,-22,27.5,3.78,10,0
2025-01-15 06:04:56.000+05:30,34.15,616.47,26.15,3.93,1.01,8,27.7,7.76,10,0
2025-01-15 06:04:57.000+05:30,27.44,506.55,23.5,6.49,0.98,27,27.9,12.62,10,0
2025-01-15 06:04:58.000+05:30,22.29,593.51,28.22,4.53,2.03,-21,27.5,3.76,10,0
2025-01-15 06:04:59.000+05:30,34.38,529.51,25.81,3.69,1.93,10,27.7,3.45,10,0
2025-01-15 06:05:00.000+05:30,45.85,553.03,21.63,3.06,2.76,-6,27.8,11.78,10,0
2025-01-15 06:05:01.000+05:30,27.76,474.23,29.79,10.74,6.05,-10,27.7,1.91,10,0
2025-01-15 06:05:02.000+05:30,50.8,566.57,22.13,6.58,2.32,10,27.7,10.29,10,0
2025-01-15 06:05:03.000+05:30,43.28,415.15,24.51,10.35,2.74,6,27.6,1.59,10,0
2025-01-15 06:05:04.000+05:30,69.83,375.15,29.21,3.24,4.65,-17,27.7,13.2,10,0
2025-01-15 06:05:05.000+05:30,25.35,703.41,29.83,10.16,2.83,10,27.6,6.99,10,0
2025-01-15 06:05:06.000+05:30,22.92,358.65,25.08,6.39,3.06,7,27.7,8.37,10,0
2025-01-15 06:05:07.000+05:30,38.92,849.05,28.3,7.89,5.01,27,27.8,5.03,10,0
2025-01-15 06:05:08.000+05:30,44.41,845.22,21.31,5.23,4.29,9,27.5,2.33,10,0
2025-01-15 06:05:09.000+05:30,68.97,693.58,24.8,9.77,6,-30,27.5,6.03,10,0
2025-01-15 06:05:10.000+05:30,20.99,737.99,26.7,9.19,1.76,-1,27.8,5.24,10,0
2025-01-15 06:05:11.000+05:30,44.08,580.3,24.14,3.22,1.1,-25,27.5,5.82,10,0
2025-01-15 06:05:12.000+05:30,66.26,350.67,23.74,7.1,1.68,0,27.5,6.76,10,0
2025-01-15 06:05:13.000+05:30,52.49,549.57,20.81,3.4,4.55,-9,27.8,0.32,10,0
2025-01-15 06:05:14.000+05:30,49.66,365.19,31.81,5.2,1.49,5,27.7,2.24,10,0
2025-01-15 06:05:15.000+05:30,36.11,770.56,27.56,4.68,4.25,17,27.7,5.54,10,0
2025-01-15 06:05:16.000+05:30,19.43,639.01,24.67,9.34,1.67,21,27.8,10.53,10,0
2025-01-15 06:05:17.000+05:30,43.37,771.68,26.44,6.29,1.62,12,27.8,1.6,10,0
2025-01-15 06:05:18.000+05:30,40.25,669.03,27.16,8.5,3.85,24,27.7,4.87,10,0
2025-01-15 06:05:19.000+05:30,17.87,691.1,29.61,11.27,3.86,-10,27.5,9.41,10,0
2025-01-15 06:05:20.000+05:30,26.24,377.15,28.32,7.6,2.88,-6,27.7,1.93,10,0
2025-01-15 06:05:21.000+05:30,37.66,603.92,31.03,11.38,1.49,-12,27.6,2.34,10,0
2025-01-15 06:05:22.000+05:30,26.82,548.64,20.64,6.23,0.55,22,27.7,1.91,10,0
2025-01-15 06:05:23.000+05:30,42.38,677.96,24.91,7.43,4.55,-20,27.5,6.21,10,0
2025-01-15 06:05:24.000+05:30,8.94,747.08,23.51,5.47,3.56,-1,27.7,2.35,10,0
2025-01-15 06:05:25.000+05:30,55.67,577,26.13,8.15,2.03,-7,27.7,7.6,10,0
2025-01-15 06:05:26.000+05:30,54.68,746.4,25.3,4.97,2.92,11,27.8,10.3,10,0
2025-01-15 06:05:27.000+05:30,25.76,899.56,25.4,6.14,5.16,-23,27.8,6.15,10,0
2025-01-15 06:05:28.000+05:30,21.93,778.85,27.06,6.16,4.55,-20,27.7,8.86,10,0
2025-01-15 06:05:29.000+05:30,56.45,780.66,29.67,8.13,3.53,-20,27.6,8.36,10,0
2025-01-15 06:05:30.000+05:30,51.36,445.17,23.21,10.72,6.12,-24,27.6,9.51,10,0
2025-01-15 06:05:31.000+05:30,54.26,523.42,20.71,5.5,4.24,-22,27.6,9.82,10,0
2025-01-15 06:05:32.000+05:30,51.82,790.23,29.14,9.09,3.29,-13,27.8,8.08,10,0
2025-01-15 06:05:33.000+05:30,30.64,308.33,29.54,9.92,2.8,14,27.9,10.5,10,0
2025-01-15 06:05:34.000+05:30,30.25,868.16,23.93,3.02,4.91,16,27.9,10.26,10,0
2025-01-15 06:05:35.000+05:30,46.99,706.26,30.2,10.16,2.77,22,27.6,13.55,10,0
2025-01-15 06:05:36.000+05:30,23.92,790.14,24.05,8.2,3.73,-9,27.9,6.79,10,0
2025-01-15 06:05:37.000+05:30,55.02,289.4,27.51,10.53,0.59,-20,27.7,13.01,10,0
2025-01-15 06:05:38.000+05:30,7.04,873.14,22.43,9.2,1.25,-20,27.8,9.1,10,0
2025-01-15 06:05:39.000+05:30,62.23,319.74,24.33,3.74,4.29,-27,27.7,9.08,10,0
2025-01-15 06:05:40.000+05:30,26.25,707.64,22.81,8.9,4.51,0,27.5,0.02,10,0
2025-01-15 06:05:41.000+05:30,44.4,592.44,25.34,3.07,2.46,25,27.7,1.69,10,0
2025-01-15 06:05:42.000+05:30,15.33,305.33,24.6,9.58,1.08,26,27.6,4.39,10,0
2025-01-15 06:05:43.000+05:30,31.11,780.56,30.49,8.77,4.36,6,27.5,0.96,10,0
2025-01-15 06:05:44.000+05:30,47.95,541.66,28.67,8.65,1.36,13,27.7,5.76,10,0
2025-01-15 06:05:45.000+05:30,20.69,833.82,21.68,4.11,4.66,-3,27.6,4.92,10,0
2025-01-15 06:05:46.000+05:30,15.81,437.26,21.01,7.98,3.92,19,27.9,8.51,10,0
2025-01-15 06:05:47.000+05:30,8.69,802.12,30.51,4.85,3.96,-5,27.6,2.64,10,0
2025-01-15 06:05:48.000+05:30,10.44,834.66,31.46,7.45,1.14,8,27.5,6.99,10,0
2025-01-15 06:05:49.000+05:30,62.99,267.72,24.33,5.85,2.7,-4,27.6,11.75,10,0
2025-01-15 06:05:50.000+05:30,50.03,748.14,31.45,9.93,0.6,-14,27.6,0.95,10,0
2025-01-15 06:05:51.000+05:30,65.12,867.16,24.78,5.58,4.56,-3,27.8,10.74,10,0
2025-01-15 06:05:52.000+05:30,12.19,603.4,27.39,5.5,2.27,-17,27.9,7.16,10,0
2025-01-15 06:05:53.000+05:30,16.79,469.12,27.04,9.87,4.2,-11,27.8,9,10,0
2025-01-15 06:05:54.000+05:30,52.99,801.74,20.69,3.78,2.98,8,27.5,6.35,10,0
2025-01-15 06:05:55.000+05:30,48.96,681.15,22.11,3.11,1.28,1,27.9,0.16,10,0
2025-01-15 06:05:56.000+05:30,39.95,761.11,28.65,4.5,1.22,-13,27.8,10.94,10,0
2025-01-15 06:05:57.000+05:30,14.44,835.93,24.02,6.86,3.49,6,27.8,3.68,10,0
2025-01-15 06:05:58.000+05:30,38.26,586.9,20.67,10.73,1.45,19,27.5,2.2,10,0
2025-01-15 06:05:59.000+05:30,43.16,722.58,22.74,7.58,0.75,-15,27.5,12.08,10,0
2025-01-15 06:06:00.000+05:30,29.93,848.94,22.15,11.64,0.7,15,27.8,11.24,10,0
2025-01-15 06:06:01.000+05:30,33.42,465.95,25,9.48,2.05,-7,27.5,1.09,10,0
2025-01-15 06:06:02.000+05:30,49.42,293.71,22.68,7.64,0.76,26,27.7,5.61,10,0
2025-01-15 06:06:03.000+05:30,24.79,800.7,23.93,7.98,0.55,6,27.8,2.81,10,0
2025-01-15 06:06:04.000+05:30,53.59,415.25,24.42,11.75,6.19,16,27.9,10.86,10,0
2025-01-15 06:06:05.000+05:30,54.91,416.88,20.08,6.69,1.83,23,27.8,4.85,10,0
2025-01-15 06:06:06.000+05:30,7.6,474.41,29.11,6.39,4.71,-17,27.7,4.31,10,0
2025-01-15 06:06:07.000+05:30,22,574.9,20.72,11.97,4.56,28,27.6,1.3,10,0
2025-01-15 06:06:08.000+05:30,60.27,524.36,30.75,7.13,4.76,2,27.6,8.13,10,0
2025-01-15 06:06:09.000+05:30,58.66,307.89,26.81,6.91,6,-14,27.8,3.31,10,0
2025-01-15 06:06:10.000+05:30,65.34,511.49,29.98,5.94,3.08,30,27.6,3.27,10,0
2025-01-15 06:06:11.000+05:30,56.14,634.21,21.86,4.48,3.16,4,27.6,5.69,10,0
2025-01-15 06:06:12.000+05:30,55.53,549.23,25.56,10.67,1.02,-11,27.8,11.31,10,0
2025-01-15 06:06:13.000+05:30,50.9,285.81,30.03,5.95,1.02,-8,27.7,3.48,10,0
2025-01-15 06:06:14.000+05:30,10.08,451.26,29.84,4.56,5.93,5,27.8,11.96,10,0
2025-01-15 06:06:15.000+05:30,22.74,555.71,29.65,4.26,0.57,-16,27.6,11.63,10,0
2025-01-15 06:06:16.000+05:30,58.89,498.23,27.56,8.8,3.82,22,27.5,3.62,10,0
2025-01-15 06:06:17.000+05:30,69.82,386.56,27.75,10.28,1.02,21,27.6,11.86,10,0
2025-01-15 06:06:18.000+05:30,9.69,555.04,22.02,8.16,5.18,-29,27.7,5.53,10,0
2025-01-15 06:06:19.000+05:30,33.88,486.52,30.9,5.47,3.04,9,27.7,2.08,10,0
2025-01-15 06:06:20.000+05:30,22.48,448.87,24.94,7.96,0.85,-22,27.7,3.92,10,0
2025-01-15 06:06:21.000+05:30,47.49,770.21,22.99,11.95,3.6,-6,27.8,0.27,10,0
2025-01-15 06:06:22.000+05:30,29.62,608.49,25.82,11.21,3.36,-19,27.5,5.44,10,0
2025-01-15 06:06:23.000+05:30,44.62,278.75,29.73,5.53,5.11,-8,27.8,6.6,10,0
2025-01-15 06:06:24.000+05:30,69.98,883.35,21.2,8.91,2.02,28,27.8,11.43,10,0
2025-01-15 06:06:25.000+05:30,55.14,866.59,26.91,11.84,2.71,24,27.6,13.09,10,0
2025-01-15 06:06:26.000+05:30,21.9,463.52,28.86,6.23,3.87,-8,27.9,9.85,10,0
2025-01-15 06:06:27.000+05:30,42.51,620.39,22.26,11.89,5.53,-11,27.6,6.89,10,0
2025-01-15 06:06:28.000+05:30,9.39,295.95,27.22,3.18,3.22,9,27.6,4.64,10,0
2025-01-15 06:06:29.000+05:30,15.22,718.84,31.03,10.6,2.34,7,27.8,0.31,10,0
2025-01-15 06:06:30.000+05:30,15.92,330.99,26.32,6.28,0.91,12,27.7,9.86,10,0
2025-01-15 06:06:31.000+05:30,13.37,453.13,21.64,4.42,5.91,1,27.8,11.09,10,0
2025-01-15 06:06:32.000+05:30,17.97,880,28.32,11.36,4.99,7,27.8,3.13,10,0
2025-01-15 06:06:33.000+05:30,30.84,729.76,23.53,4.6,0.51,6,27.7,9.83,10,0
2025-01-15 06:06:34.000+05:30,69.64,877.72,20.39,8.42,5.75,-16,27.8,13.55,10,0
2025-01-15 06:06:35.000+05:30,13.56,577.56,23.97,3.7,2.48,10,27.9,4.47,10,0
2025-01-15 06:06:36.000+05:30,12.59,713.74,27.67,10.98,3.05,-15,27.8,3.71,10,0
2025-01-15 06:06:37.000+05:30,29.08,763.69,28.64,3.43,3,-20,27.9,5.88,10,0
2025-01-15 06:06:38.000+05:30,38.06,502.38,26.55,3.91,3.23,11,27.8,12.1,10,0
2025-01-15 06:06:39.000+05:30,21.21,548.82,29.59,3.3,0.61,-24,27.5,3.66,10,0
2025-01-15 06:06:40.000+05:30,17.72,500.29,28.78,7.92,5.62,8,27.9,1.3,10,0
2025-01-15 06:06:41.000+05:30,63.27,710.88,25.18,8.88,3.96,-27,27.5,6.08,10,0
2025-01-15 06:06:42.000+05:30,19.95,381.59,28.37,9.5,4.66,-12,27.6,3.71,10,0
2025-01-15 06:06:43.000+05:30,13.04,511.46,26.6,7.42,0.81,-25,27.6,0.05,10,0
2025-01-15 06:06:44.000+05:30,48.71,644.14,22.4,3.23,1.47,-25,27.7,4.09,10,0
2025-01-15 06:06:45.000+05:30,14.28,762.32,25.65,11.05,2.01,-6,27.6,8.99,10,0
2025-01-15 06:06:46.000+05:30,62.79,496.42,25.35,5.37,3.15,-13,27.7,3.17,10,0
2025-01-15 06:06:47.000+05:30,16.52,705.74,21.16,9.01,5.11,18,27.7,5.8,10,0
2025-01-15 06:06:48.000+05:30,41.88,798.11,29.82,6.77,3.55,0,27.7,12.14,10,0
2025-01-15 06:06:49.000+05:30,21.85,451.27,24.74,10.69,0.7,3,27.8,8,10,0
2025-01-15 06:06:50.000+05:30,49.68,656.97,21.44,9.81,1.49,-17,27.8,13.78,10,0
2025-01-15 06:06:51.000+05:30,14.95,530.96,31.86,6.92,6.18,23,27.7,8.78,10,0
2025-01-15 06:06:52.000+05:30,27.14,725.35,29.69,3.78,3.67,24,27.6,7.73,10,0
2025-01-15 06:06:53.000+05:30,35.86,819.02,29.44,8.61,3.48,-4,27.6,5.87,10,0
2025-01-15 06:06:54.000+05:30,42.7,632.91,31.58,3.9,1.1,20,27.6,10.91,10,0
2025-01-15 06:06:55.000+05:30,40.74,480.08,24.93,6.45,3.27,-28,27.6,8.53,10,0
2025-01-15 06:06:56.000+05:30,32.39,655.68,28.17,6.62,2.76,14,27.6,12.31,10,0
2025-01-15 06:06:57.000+05:30,53.98,849.33,30.76,3.18,5.16,-13,27.8,4.24,10,0
2025-01-15 06:06:58.000+05:30,61.07,698.31,31.67,5.05,2.21,19,27.8,10.41,10,0
2025-01-15 06:06:59.000+05:30,23.97,526.73,27.75,4.69,1.7,17,27.7,11.54,10,0
2025-01-15 06:07:00.000+05:30,39.54,499.3,20.67,10.12,0.87,-5,27.6,9.93,10,0
2025-01-15 06:07:01.000+05:30,60.63,822.77,20.35,4.73,5.25,-15,27.5,11.72,10,0
2025-01-15 06:07:02.000+05:30,10.19,490.64,22.39,6.32,3.15,29,27.5,5.56,10,0
2025-01-15 06:07:03.000+05:30,8.93,498.38,27.13,4.6,5.46,-8,27.6,8.22,10,0
2025-01-15 06:07:04.000+05:30,59.77,425.54,29.97,3.81,0.66,24,27.7,0.7,10,0
2025-01-15 06:07:05.000+05:30,67.79,808.55,27.77,9.1,2.03,-29,27.8,5.73,10,0
2025-01-15 06:07:06.000+05:30,67.93,696.61,25.69,4.19,1.49,-16,27.6,11.21,10,0
2025-01-15 06:07:07.000+05:30,57.72,455.49,31.6,8.78,2.92,-8,27.7,5.27,10,0
2025-01-15 06:07:08.000+05:30,20.75,453.37,26.25,8.61,3.83,12,27.9,0.1,10,0
2025-01-15 06:07:09.000+05:30,59.88,619.33,27.13,5.54,4.4,-9,27.9,6.74,10,0
2025-01-15 06:07:10.000+05:30,47.36,811.35,23.13,9.4,5.59,-21,27.7,4.18,10,0
2025-01-15 06:07:11.000+05:30,22.14,296.34,30.29,10.29,2.8,-22,27.8,4.47,10,0
2025-01-15 06:07:12.000+05:30,48.29,898.38,23.11,6.77,2.71,15,27.9,0.49,10,0
2025-01-15 06:07:13.000+05:30,58.41,479.63,28.56,9.18,4.14,30,27.8,6.66,10,0
2025-01-15 06:07:14.000+05:30,38.96,801.07,30.09,10.89,1.53,-22,27.8,1.37,10,0
2025-01-15 06:07:15.000+05:30,52.69,617.78,30.95,11.52,5.63,-16,27.6,9.16,10,0
2025-01-15 06:07:16.000+05:30,53.89,456.53,29.46,5.98,1.99,24,27.5,4.12,10,0
2025-01-15 06:07:17.000+05:30,10.38,666.01,26.96,8.59,3.19,-23,27.8,2.72,10,0
2025-01-15 06:07:18.000+05:30,31.05,450.95,20.65,10.69,1.28,-4,27.9,2.8,10,0
2025-01-15 06:07:19.000+05:30,63.25,891.46,21.72,10.76,1.53,-9,27.8,1.13,10,0
2025-01-15 06:07:20.000+05:30,18.14,666.08,20.06,5.46,4.84,18,27.6,2.36,10,0
2025-01-15 06:07:21.000+05:30,56.47,759.04,21.55,6.9,2.95,0,27.7,6.01,10,0
2025-01-15 06:07:22.000+05:30,9.38,387.63,24.48,3.13,2.34,-18,27.5,11.67,10,0
2025-01-15 06:07:23.000+05:30,7.26,729.51,22.72,10.89,2.28,2,27.7,1.44,10,0
2025-01-15 06:07:24.000+05:30,17.52,787.26,23.58,5.62,4.65,-9,27.7,8.35,10,0
2025-01-15 06:07:25.000+05:30,50.27,345.63,31.95,7.41,4.78,28,27.9,2.31,10,0
2025-01-15 06:07:26.000+05:30,32.41,406.19,28.73,4.18,4.68,-20,27.5,8.26,10,0
2025-01-15 06:07:27.000+05:30,51.8,766.96,24.5,8.76,4.9,8,27.9,8.72,10,0
2025-01-15 06:07:28.000+05:30,48.7,678.28,20.24,9.21,2.88,5,27.6,5.32,10,0
2025-01-15 06:07:29.000+05:30,51.22,391.52,28.23,3.08,2.9,3,27.6,1.41,10,0
2025-01-15 06:07:30.000+05:30,45.15,347.78,29.97,3.94,4.6,-23,27.8,1.65,10,0
2025-01-15 06:07:31.000+05:30,38.36,649.76,29.34,10.48,6.05,-4,27.6,5.01,10,0
2025-01-15 06:07:32.000+05:30,9.48,577.67,22.49,11.4,2.38,12,27.5,0.04,10,0
2025-01-15 06:07:33.000+05:30,13.96,627.46,25.93,11.55,4.94,16,27.5,1.05,10,0
2025-01-15 06:07:34.000+05:30,23.12,407.94,31.86,5.66,3.15,-19,27.8,1.4,10,0
2025-01-15 06:07:35.000+05:30,60.69,490.54,28.12,6.83,1.16,26,27.5,11.92,10,0
2025-01-15 06:07:36.000+05:30,60.68,684.55,22.05,6.22,2.99,26,27.8,8.71,10,0
2025-01-15 06:07:37.000+05:30,30.48,479.34,21.37,6.6,3.1,14,27.8,11.7,10,0
2025-01-15 06:07:38.000+05:30,57.39,675.26,29.56,4.02,4.47,30,27.8,0.82,10,0
2025-01-15 06:07:39.000+05:30,13.53,843.19,25.79,8.12,3,19,27.6,8.56,10,0
2025-01-15 06:07:40.000+05:30,8.82,698.06,30.06,11.76,1.24,-23,27.9,12.89,10,0
2025-01-15 06:07:41.000+05:30,34.76,300.54,27.86,3.11,5.45,17,27.7,7.35,10,0
2025-01-15 06:07:42.000+05:30,42.6,885.85,28.04,6.04,3.48,-24,27.7,9.81,10,0
2025-01-15 06:07:43.000+05:30,52.78,568.43,27.96,8.77,1.35,27,27.9,11.57,10,0
2025-01-15 06:07:44.000+05:30,10.44,671.78,21.88,10.64,5.36,-26,27.8,12.17,10,0
2025-01-15 06:07:45.000+05:30,27.2,471.77,23.34,7.56,3.64,22,27.6,5.3,10,0
2025-01-15 06:07:46.000+05:30,35.92,772.81,25.38,10.71,3.05,1,27.8,1.66,10,0
2025-01-15 06:07:47.000+05:30,8.12,518.2,20.43,7.94,5.21,9,27.8,11.08,10,0
2025-01-15 06:07:48.000+05:30,63.08,619.89,27.86,7.11,2.44,22,27.6,11.55,10,0
2025-01-15 06:07:49.000+05:30,35.63,618.5,27.44,7.26,4.25,-23,27.5,10.02,10,0
2025-01-15 06:07:50.000+05:30,48.51,261.41,24.26,8.7,5.06,-7,27.8,7.67,10,0
2025-01-15 06:07:51.000+05:30,9.88,365.06,21.69,9.45,4.61,9,27.6,1.5,10,0
2025-01-15 06:07:52.000+05:30,14.61,805.4,22.59,10.42,1.59,18,27.7,4.73,10,0
2025-01-15 06:07:53.000+05:30,65.38,795.98,27.07,9.95,3.07,2,27.6,9.22,10,0
2025-01-15 06:07:54.000+05:30,38.43,599.43,20.58,11.42,5.28,2,27.8,6.76,10,0
2025-01-15 06:07:55.000+05:30,64.34,702.76,22.08,10.34,1.09,8,27.9,9.21,10,0
2025-01-15 06:07:56.000+05:30,38.76,506.18,31.75,11.24,4.85,-9,27.9,3.83,10,0
2025-01-15 06:07:57.000+05:30,35.53,345.36,24.95,9.3,4.77,14,27.7,4.18,10,0
2025-01-15 06:07:58.000+05:30,26.78,731.56,26.64,4.96,1.7,13,27.6,10,10,0
2025-01-15 06:07:59.000+05:30,49.36,888.05,27.8,11.62,3.37,-10,27.8,9.72,10,0
2025-01-15 06:08:00.000+05:30,54.93,619.86,26.99,11.48,4.55,27,27.8,9.44,10,0
2025-01-15 06:08:01.000+05:30,25.01,802.27,29.7,7.7,0.64,12,27.5,2.03,10,0
2025-01-15 06:08:02.000+05:30,23.82,762.74,31.8,9.15,1.33,20,27.6,0.87,10,0
2025-01-15 06:08:03.000+05:30,54.48,280.68,29.77,3.92,5.45,25,27.6,10.35,10,0
2025-01-15 06:08:04.000+05:30,47.77,508.89,26.13,10.17,4.47,-27,27.9,9.7,10,0
2025-01-15 06:08:05.000+05:30,31.42,872.29,31.71,5.81,3.65,-14,27.6,0.18,10,0
2025-01-15 06:08:06.000+05:30,61.74,810.68,25.32,5.03,4.11,-7,27.8,9.93,10,0
2025-01-15 06:08:07.000+05:30,41.44,646.17,29.31,11.68,2.18,13,27.5,2.48,10,0
2025-01-15 06:08:08.000+05:30,67.64,730.45,21.43,3.37,2.09,-20,27.7,3.7,10,0
2025-01-15 06:08:09.000+05:30,23.07,471.56,28.52,4.39,1.38,-27,27.8,4.52,10,0
2025-01-15 06:08:10.000+05:30,46.4,799.61,23.61,10.11,3.64,15,27.6,1.02,10,0
2025-01-15 06:08:11.000+05:30,20.86,377.68,20.82,7.55,2.87,-25,27.6,7.52,10,0
2025-01-15 06:08:12.000+05:30,62.65,684.53,23.97,5.64,5.92,0,27.9,8.66,10,0
2025-01-15 06:08:13.000+05:30,58.89,887.93,20.11,9.02,3.04,9,27.9,12.66,10,0
2025-01-15 06:08:14.000+05:30,22.36,285.52,30.63,6.43,5.04,-14,27.7,1.59,10,0
2025-01-15 06:08:15.000+05:30,24.82,843.25,29.87,6.37,5.08,-28,27.6,6.24,10,0
2025-01-15 06:08:16.000+05:30,48.05,465,20.99,3.86,6.04,4,27.5,10.83,10,0
2025-01-15 06:08:17.000+05:30,11.12,689.01,29.28,10.78,2.92,4,27.8,1.45,10,0
2025-01-15 06:08:18.000+05:30,62.35,734.48,25.22,10.35,0.91,-29,27.7,9.6,10,0
2025-01-15 06:08:19.000+05:30,27.9,316.01,20.65,10.15,3.68,-16,27.9,8.05,10,0
2025-01-15 06:08:20.000+05:30,32.68,548.72,24.85,5.85,2.72,-30,27.8,1.66,10,0
2025-01-15 06:08:21.000+05:30,45.96,743.81,27.03,9.31,0.91,-24,27.6,12.99,10,0
2025-01-15 06:08:22.000+05:30,50.21,648.2,23.38,11.34,2.67,-29,27.7,11.51,10,0
2025-01-15 06:08:23.000+05:30,40.61,347.28,24.69,10.18,3.61,-21,27.6,13.44,10,0
2025-01-15 06:08:24.000+05:30,62.88,877.83,30.41,8.83,5.96,25,27.7,0.16,10,0
2025-01-15 06:08:25.000+05:30,14.76,263.22,27.16,7.83,5.9,17,27.8,4.27,10,0
2025-01-15 06:08:26.000+05:30,52.73,395.51,30.87,10.66,1.31,9,27.8,2.58,10,0
2025-01-15 06:08:27.000+05:30,19.24,376.07,29.6,10.67,5.35,5,27.7,13.05,10,0
2025-01-15 06:08:28.000+05:30,41.63,446.02,20.81,3.88,4.64,-9,27.6,6.82,10,0
2025-01-15 06:08:29.000+05:30,49.29,410.1,23.42,3.63,1.6,-9,27.7,6.8,10,0
2025-01-15 06:08:30.000+05:30,26.26,633.87,26.79,6.28,2.3,-30,27.6,6,10,0
2025-01-15 06:08:31.000+05:30,56.5,715.81,27.69,5.49,2.55,-9,27.9,9.51,10,0
2025-01-15 06:08:32.000+05:30,36.16,489.59,23.67,7.97,1.5,23,27.6,8.49,10,0
2025-01-15 06:08:33.000+05:30,59.07,830.43,22.36,9.6,4.07,27,27.5,10.18,10,0
2025-01-15 06:08:34.000+05:30,38.95,279.96,26.98,6.65,3.86,5,27.6,12.69,10,0
2025-01-15 06:08:35.000+05:30,63.32,605.39,27.85,4.34,2.74,7,27.8,12.48,10,0
2025-01-15 06:08:36.000+05:30,25.33,557.41,26.12,6.57,3.36,24,27.9,9.28,10,0
2025-01-15 06:08:37.000+05:30,68.86,697.86,29.09,4.26,1.41,6,27.8,7.93,10,0
2025-01-15 06:08:38.000+05:30,67.97,730.99,25.8,6.23,1.75,-26,27.6,6.83,10,0
2025-01-15 06:08:39.000+05:30,21.74,687.89,26.21,10.12,2.71,26,27.5,12.85,10,0
2025-01-15 06:08:40.000+05:30,68.78,467.41,28.44,7.69,5.23,-14,27.7,11.69,10,0
2025-01-15 06:08:41.000+05:30,42.92,501.06,24.54,8.29,5.62,-14,27.7,1.09,10,0
2025-01-15 06:08:42.000+05:30,64.16,590.48,24.23,10.81,3.28,8,27.5,6.75,10,0
